0.505	701072.452124
0.514	700410.605513
0.517	700143.463953
0.522	699190.650943
0.528	698979.456180
0.529	698433.694373
0.530	698324.607836
0.530	697840.640776
0.536	697734.314885
0.544	697475.631875
0.548	695957.941798
0.563	695124.940716
0.567	694495.662456
0.573	694395.276817
0.580	694373.438354
0.604	694169.887072
0.605	694169.887072
0.635	694017.138488
0.763	693431.144342
0.765	693109.960267
0.766	693044.210054
0.768	692076.816870
0.769	691973.994748
0.783	691156.981538
0.797	690354.982150
0.816	683983.451480
0.828	683983.451480
0.934	683741.121954
0.936	683343.634377
0.946	683205.266174
0.959	683109.949206
0.965	680989.533594
0.986	679626.090601
2.672	678392.032961
2.677	678365.821252
2.706	678266.712628
2.758	677777.025439
5.137	677607.303448
5.640	676477.250762
5.641	676381.718084
5.646	674820.458403
5.649	674691.308472
5.671	673393.761560
8.039	672988.232278
8.060	672988.232278
27.525	672810.865901
30.744	672541.851657
30.745	672218.516834
30.753	671288.805757
30.762	671249.082959
30.767	670428.261220
30.768	668959.299810
31.712	668548.473747
31.713	667490.120637
31.723	666923.951488
31.727	666167.224730
31.739	664593.950651
31.768	664472.451688
33.162	664253.141693
34.025	664238.015476
34.030	663495.671536
34.043	662515.744946
36.688	662401.427688
41.185	662124.254967
41.203	661008.974558
41.207	660989.778575
41.768	660219.269727
41.773	660219.269727
41.786	659698.847626
42.703	659571.652928
43.315	659182.914665
46.187	659160.643079
50.558	658970.945120
50.583	658905.194908
51.505	658851.454576
51.506	658851.454576
62.441	658839.362760
63.106	658778.487125
267.853	658778.487125
269.521	658778.487125
273.380	658629.103672
292.819	658629.103672
