1.133	701441.386277
1.159	701201.739043
1.160	700496.070402
1.167	700030.704017
1.167	699941.835165
1.170	699458.499578
1.182	699265.942999
1.192	699202.763660
1.196	699059.185185
1.212	698973.759896
1.239	698817.306249
1.277	698431.582157
1.282	698431.582157
1.296	698409.743693
1.301	697739.954157
1.312	697703.293338
1.316	697156.938702
1.320	697111.993810
1.340	695558.361895
1.369	695479.922386
1.373	695274.486670
1.551	694533.310272
1.559	694260.740533
1.562	693740.145235
1.564	692030.059673
1.578	690064.592846
1.608	689811.774688
1.632	689726.349399
1.683	688822.983806
1.711	688757.233594
3.232	688101.196997
3.233	687963.798355
3.235	687141.435231
3.254	686881.657043
3.264	686844.996224
3.266	686695.228219
3.296	686695.228219
3.309	686084.716200
3.362	685981.894078
6.847	685132.313804
6.861	684818.083717
6.885	684553.591550
6.886	683557.990017
12.997	682861.126155
13.019	682180.440325
13.024	681669.175654
13.027	681309.016019
13.062	680761.483347
16.182	680137.093868
16.185	679356.873227
16.195	679240.578675
16.222	679073.433487
16.249	677745.131298
16.260	677319.306808
16.277	676785.673620
16.287	676486.750199
16.289	676218.363487
16.307	674880.003607
16.341	674803.240016
16.351	674363.295653
16.358	674363.295653
16.637	674345.965496
17.523	674342.885844
17.527	674342.885844
19.035	674254.513058
19.892	674088.444292
23.894	672807.560487
23.903	664826.561057
39.804	664558.576244
41.322	664516.490674
41.357	664516.490674
94.403	664377.928876
95.056	664322.870915
95.064	663792.522082
95.356	663722.230757
95.424	663145.219222
128.008	662886.467234
131.014	662675.688865
131.060	662042.104770
140.511	661717.496591
140.582	661717.496591
141.817	661097.798090
168.289	660801.449486
170.915	660801.449486
176.768	660735.655856
178.034	660610.436352
199.962	660610.436352
223.073	660610.436352
239.901	660293.811898
239.913	660261.340375
239.964	660261.340375
313.346	660243.752193
313.348	660243.752193
313.382	660211.280671
314.367	660138.033619
314.403	659701.169305
342.004	659584.422039
343.143	659562.150453
346.089	659484.772414
454.064	659188.732456
454.115	658592.390235
454.170	658592.390235
528.201	658592.390235
