0.086	1244794.812547
0.091	1221179.893380
0.094	1221067.858469
0.096	1219856.518499
0.100	1218853.909778
0.153	1218853.909778
0.166	1208521.254978
0.167	1208123.558299
0.412	1204674.469206
0.412	1203568.473040
0.413	1193302.047636
0.413	1190875.308048
0.414	1190777.234325
0.416	1190707.705738
0.417	1188279.826480
0.505	1186006.833503
0.506	1185268.505778
0.506	1184265.897057
0.546	1184139.937371
0.547	1183333.027162
0.548	1183333.027162
0.591	1183333.027162
0.797	1180624.972678
0.800	1178760.066772
0.800	1176333.327185
0.802	1176333.327185
1.714	1176211.021163
1.756	1176211.021163
1.778	1176151.217997
14.178	1176151.217997
