0.060	1298089.493840
0.065	1292480.808377
0.067	1287413.136761
0.081	1286001.935387
0.081	1283163.369426
0.081	1282662.914112
0.081	1282007.312484
0.081	1273210.300501
0.082	1271190.977519
0.083	1271105.778652
0.083	1270498.745819
0.084	1268769.762744
0.084	1262898.948885
0.084	1262724.974810
0.085	1262054.738171
0.085	1262054.738171
0.086	1258382.796902
0.086	1258206.442468
0.086	1257569.843732
0.087	1257569.843732
0.087	1257481.741644
0.087	1257462.425404
0.089	1257304.433183
0.090	1257304.433183
0.092	1255327.776877
0.092	1255173.667187
0.092	1254989.949316
0.093	1253613.336666
0.094	1252935.497713
0.100	1252870.151035
0.134	1238469.404967
0.134	1238293.050534
0.135	1236019.907072
0.135	1235766.479135
0.136	1234877.914482
0.136	1232881.113512
0.137	1232881.113512
0.138	1232366.563325
0.138	1232165.300816
0.138	1230475.507876
0.141	1230068.519573
0.181	1227400.054921
0.182	1226661.727196
0.182	1222984.883922
0.183	1221511.651258
0.184	1213665.970291
0.185	1213116.066489
0.185	1212899.161047
0.186	1210081.272311
0.186	1208860.710424
0.186	1208054.159379
0.187	1207882.964393
0.188	1204866.849738
0.223	1204095.107631
0.225	1203427.182113
0.225	1203220.707887
0.227	1203068.068472
0.227	1202105.732334
0.286	1180979.047102
0.287	1179726.163148
0.288	1176548.914676
0.288	1176151.217997
