0.605	691720.945753
0.612	691224.421728
0.612	690891.927169
0.618	687160.677795
0.623	686997.586913
0.624	686699.657932
0.630	686352.776891
0.630	682176.029398
0.641	681818.034370
0.661	681023.439858
0.679	680975.230090
0.694	679957.632050
0.696	679215.042576
0.728	678943.266123
0.762	678432.001451
2.706	678301.210549
2.712	678279.372086
2.717	678075.881871
2.723	677462.787689
2.735	677362.191180
2.756	676747.927301
2.779	676747.927301
2.831	676525.962949
3.500	675949.704127
3.509	675353.361906
3.521	675149.060075
3.540	674927.095723
3.827	674805.171297
3.830	673960.740190
3.831	673822.371987
3.842	673822.371987
4.454	673734.343613
4.458	673734.343613
4.459	672853.393961
4.461	672343.422040
4.466	671490.859832
4.493	671361.709900
4.958	670853.148856
8.273	670777.340522
9.665	670441.549765
11.381	670261.180546
13.297	670261.180546
13.312	670261.180546
13.869	670233.916084
13.873	670091.795151
13.874	669597.059551
13.881	669539.539347
13.884	668394.485634
13.909	668340.327367
13.910	668241.459140
13.912	668047.436058
13.912	668029.865119
13.926	667991.899424
13.938	667791.959807
13.942	667400.241449
13.943	667400.241449
13.948	667237.711708
13.955	666973.219542
13.956	666973.219542
13.974	666962.318964
13.974	666936.107256
14.012	666936.107256
17.298	666803.838284
17.310	665970.837202
17.319	665905.086989
18.230	665792.839929
18.375	665792.839929
18.825	664882.602855
18.840	664882.602855
18.866	663663.764203
30.850	663536.963208
30.855	663536.963208
43.367	663525.319693
43.394	663459.569481
43.568	663434.229894
43.585	663135.306473
43.588	662931.004642
43.612	662310.392316
43.619	662310.392316
43.625	661407.173036
46.492	661059.476965
46.517	660879.080937
46.540	660879.080937
46.548	660471.547909
46.563	660297.011460
46.615	660297.011460
46.853	659991.097616
46.891	659376.843800
111.569	659376.843800
137.954	658781.717676
144.614	658781.717676
