0.504	677718.646018
0.546	677696.807555
0.547	677481.409304
0.556	677146.895453
0.557	677106.805316
0.590	676742.703831
0.605	676044.234551
0.620	675954.029394
0.626	675917.368575
0.668	674940.722632
2.490	674816.477738
2.495	674522.842586
2.499	674258.350419
2.502	674066.809657
4.030	672851.222109
4.037	672659.681347
4.045	671371.944034
4.070	670907.396304
4.092	670062.749346
4.121	670062.749346
4.175	670026.382310
4.342	669483.570837
4.346	669483.570837
4.359	669444.416516
4.361	668991.052585
4.382	664419.280997
4.384	664393.391901
4.409	663830.485184
4.418	663830.485184
5.566	663818.393368
11.762	663231.022556
15.162	663179.185609
15.196	662347.747167
15.230	662071.761138
15.240	661811.982951
17.771	661755.047438
17.787	661755.047438
17.806	661728.835729
19.898	661448.888359
19.913	661448.888359
29.268	660590.126354
29.854	660590.126354
29.862	660590.126354
31.277	660529.250719
32.196	660474.641606
32.236	660474.641606
34.478	660474.641606
84.224	660203.464367
135.107	660203.464367
171.679	660203.464367
187.001	660142.588732
190.480	659796.162304
216.589	659796.162304
330.075	659515.928240
333.238	658919.136788
333.239	658398.714686
333.289	658184.295299
434.202	658056.028652
434.218	657653.043998
434.252	657074.736217
454.854	657013.860582
454.877	657013.860582
455.595	657013.860582
468.831	656766.129620
482.486	656766.129620
491.818	656690.210193
491.837	656463.472567
499.378	656463.472567
502.479	655626.755172
533.452	655626.755172
