0.138	1196070.213488
0.169	1194549.965263
0.170	1193950.513048
0.171	1193370.676849
0.172	1193107.356463
0.173	1192288.188958
0.174	1192219.296002
0.175	1192159.334885
0.175	1191950.819817
0.176	1191660.469721
0.176	1191373.628326
0.178	1191035.836944
0.179	1190755.938869
0.180	1189725.991853
0.181	1187902.755695
0.249	1187514.404580
0.249	1187404.501028
0.251	1187289.997242
0.252	1187224.650564
0.284	1184454.280095
0.286	1184047.291792
0.287	1182081.789031
0.288	1182081.789031
0.406	1182081.789031
0.982	1179899.852729
0.982	1179455.019114
0.982	1178738.955207
0.982	1178502.614792
0.984	1177472.667776
0.985	1177320.028361
0.986	1176775.536623
0.989	1176569.062397
1.247	1176435.428501
1.249	1176325.524949
1.252	1176211.021163
1.386	1176151.217997
1.431	1176151.217997
