0.072	1241216.365827
0.077	1239947.432886
0.078	1239947.432886
0.081	1234978.846310
0.140	1232349.708681
0.141	1230052.937439
0.141	1228702.486732
0.142	1228119.682458
0.142	1227839.784383
0.143	1224725.877291
0.144	1211655.734711
0.144	1205784.920852
0.146	1205658.036965
0.149	1205421.696550
0.152	1205215.222324
0.672	1204803.344585
0.673	1204466.794286
0.673	1202674.601293
0.675	1201591.193966
0.676	1200857.708360
0.678	1199910.999070
0.679	1199910.999070
0.681	1198219.241876
0.683	1198192.023396
0.686	1198192.023396
0.688	1196683.292714
0.689	1196482.030205
0.690	1196367.526420
0.694	1196302.179741
0.873	1188236.945866
0.875	1188236.945866
1.070	1180622.423279
1.072	1177223.316465
1.269	1177223.316465
1.381	1177223.316465
1.683	1177163.513299
2.497	1177163.513299
6.758	1176528.945907
6.759	1176273.524018
6.787	1176273.524018
7.239	1176151.217997
7.240	1176151.217997
