0.088	1336216.769525
0.127	1329729.158989
0.127	1327412.084602
0.127	1320557.616066
0.127	1320434.232799
0.128	1320307.097130
0.128	1313016.193424
0.128	1312465.010990
0.128	1297152.437646
0.129	1296654.090386
0.129	1296544.215475
0.129	1280309.316886
0.130	1279502.406677
0.130	1277283.667039
0.131	1276876.678736
0.133	1276240.154058
0.134	1260116.008796
0.144	1258987.337893
0.145	1256656.620649
0.145	1256544.585739
0.148	1236746.061534
0.148	1230212.491153
0.150	1215859.195686
0.152	1215859.195686
0.154	1209754.529271
0.154	1207735.206289
0.204	1204000.710563
0.204	1203593.722260
0.205	1203486.193442
0.206	1203445.334303
0.206	1201830.288009
0.207	1201724.639732
0.209	1201721.917162
0.209	1201721.917162
0.243	1201148.747150
0.244	1201041.233158
0.244	1200839.970650
0.244	1195938.891981
0.245	1195824.388195
0.298	1195376.194995
0.299	1194373.586274
0.300	1193899.129034
0.872	1176211.021163
1.017	1176211.021163
4.302	1176151.217997
5.479	1176151.217997
