0.364	706219.206425
0.372	704723.347767
0.375	699462.976900
0.379	699128.463048
0.388	697817.345866
0.390	697413.159651
0.412	697396.186659
0.412	697032.085174
0.420	696638.814029
0.544	696156.275371
0.552	695896.497183
0.568	695131.890605
0.602	694901.427193
0.610	692285.732277
0.610	692232.605234
0.612	692003.969969
0.616	688741.966243
0.624	688543.933468
0.640	688480.614990
0.672	688466.210025
0.885	687990.034427
0.886	687534.284340
0.886	687473.555316
0.887	687473.555316
0.887	685840.190404
0.890	685808.999765
0.895	685670.631562
0.899	685607.452223
0.902	685207.869779
0.904	684889.194383
0.905	684574.711029
0.918	684011.799838
0.935	683340.759771
0.952	683136.457940
0.975	683136.457940
1.266	682960.686040
1.301	682449.421368
2.643	682218.617205
2.653	682218.617205
4.107	677876.272980
4.110	677810.522768
4.112	676644.802993
4.129	676644.802993
7.410	676349.574126
7.413	676036.045729
7.421	674788.890992
8.253	674788.612253
8.260	674242.257617
8.264	673758.706252
8.264	673629.682795
8.279	672375.026628
8.283	672056.351233
22.312	671934.599499
22.314	671047.948413
22.321	670669.897836
22.325	670309.738201
22.328	670252.744120
22.346	666990.740395
23.792	666896.280048
24.804	666356.929612
26.087	665697.051675
26.090	665697.051675
27.798	665624.084224
27.825	665624.084224
38.515	665361.922204
55.041	665361.922204
65.655	665309.764960
65.975	665036.524072
65.984	664929.645727
65.991	664929.645727
66.050	664929.645727
70.583	664916.501589
75.000	664479.432927
75.020	664314.404319
75.026	663943.012462
75.051	663728.593075
79.312	663106.479835
79.316	662807.556414
79.329	662807.556414
86.309	661554.991743
86.714	661554.991743
99.655	661356.357638
104.465	661295.482003
104.484	661295.482003
176.370	661102.140066
178.042	660946.445182
178.043	660927.249199
179.393	660765.061298
179.409	660765.061298
179.431	660561.776826
181.596	660561.776826
184.633	659195.237050
188.095	659195.237050
193.737	659172.965464
197.184	659172.965464
234.110	658816.376237
235.127	658794.104651
235.155	658794.104651
236.963	658522.225514
236.965	658443.515405
262.838	658370.547954
271.092	658359.341859
277.378	657815.270225
277.381	657815.270225
277.385	657337.217096
277.390	656809.463511
285.504	656809.463511
340.915	656787.191924
343.008	656787.191924
353.071	656787.191924
355.803	656787.191924
480.745	656306.810830
494.610	656306.810830
575.131	656306.810830
