0.071	1263515.163349
0.075	1261257.918490
0.079	1258831.178902
0.085	1257725.182737
0.151	1255029.226539
0.176	1254669.069437
0.176	1254541.979209
0.176	1253148.975155
0.177	1252745.218091
0.177	1251864.322263
0.178	1244361.192937
0.178	1242629.617471
0.179	1236992.507006
0.179	1236906.313134
0.180	1236425.152550
0.180	1217696.989902
0.180	1217060.465224
0.183	1216786.001413
0.184	1216786.001413
0.185	1216659.117526
0.187	1215834.324395
0.187	1214840.931384
0.315	1211903.381022
0.316	1204368.547117
0.409	1183281.052720
0.410	1183281.052720
0.410	1179042.470147
0.496	1177987.294230
0.496	1177987.294230
0.546	1177987.294230
0.547	1177987.294230
4.935	1177904.987560
4.936	1177668.647145
4.937	1177462.172919
5.079	1177462.172919
5.081	1177462.172919
7.226	1177339.866898
7.822	1177339.866898
