0.068	1274892.174095
0.073	1274892.174095
0.075	1264332.724913
0.080	1262367.222152
0.080	1262225.695121
0.105	1259960.455135
0.105	1258968.509246
0.106	1258369.057031
0.108	1253600.217587
0.108	1245769.799991
0.108	1241418.497827
0.108	1241418.497827
0.111	1238877.101435
0.112	1238802.918264
0.117	1236374.043987
0.118	1227529.541948
0.119	1227529.541948
0.129	1226063.098873
0.129	1225564.451888
0.131	1221613.631092
0.132	1221344.523624
0.132	1214711.249726
0.132	1214675.514002
0.136	1214462.656740
0.172	1205254.919131
0.172	1189368.787084
0.173	1186578.949403
0.173	1185955.227662
0.175	1185706.642780
0.175	1184881.849649
0.175	1182916.346888
0.176	1181134.667378
0.176	1180240.799183
0.176	1179349.429565
0.176	1179205.256261
0.181	1178968.915846
0.182	1178762.441620
0.327	1178762.441620
0.941	1178400.422261
0.942	1178331.529304
0.943	1178078.101367
0.944	1178078.101367
0.944	1178074.011910
0.945	1177746.544334
1.282	1177746.544334
1.587	1177328.699934
1.638	1177163.513299
2.084	1177163.513299
2.424	1176273.524018
2.479	1176273.524018
2.600	1176151.217997
