0.064	1322119.585832
0.071	1320796.052861
0.072	1320589.578635
0.165	1320589.578635
0.166	1320589.578635
0.282	1320589.578635
0.293	1317734.802861
0.294	1316779.337586
0.295	1313659.247354
0.295	1309711.020425
0.296	1300880.580644
0.298	1300880.580644
0.340	1298603.110772
0.341	1295173.869206
0.342	1294820.736199
0.363	1293395.686657
0.366	1292365.739641
0.367	1290675.946701
0.395	1281073.110917
0.395	1280598.653677
0.398	1278733.747771
0.399	1277293.059927
0.399	1276128.365262
0.399	1275685.190010
0.400	1272894.965259
0.401	1268005.112269
0.403	1263710.556578
0.404	1257144.421718
0.406	1250766.408340
0.415	1250028.796833
0.415	1241176.796525
0.416	1241021.711881
0.417	1241021.711881
0.417	1240941.427841
0.420	1239938.819120
0.445	1239292.808988
0.534	1238325.329672
0.534	1237688.804994
0.535	1237010.966041
0.536	1235981.019025
0.536	1235670.206240
0.537	1235644.391900
0.538	1235517.301672
0.538	1234185.017821
0.540	1234185.017821
0.771	1232688.220666
0.771	1232557.648351
0.771	1232557.648351
0.774	1231234.115380
0.774	1229544.322440
0.775	1228907.797762
0.778	1222739.331237
0.779	1222115.399196
0.779	1220323.833037
0.788	1214595.812201
0.789	1214389.337975
0.789	1214389.337975
0.790	1211868.515516
0.791	1210159.573017
0.791	1210094.226338
0.792	1209966.198208
0.793	1205371.158507
0.797	1204952.538005
0.848	1204548.966957
0.848	1204548.966957
0.849	1202175.719416
0.849	1201145.772400
0.884	1195201.248339
0.978	1195096.439708
0.978	1194620.529663
0.980	1194146.072423
1.315	1193933.285436
1.638	1190411.340012
1.639	1186475.791177
1.639	1185420.123506
1.640	1184877.308089
1.640	1183847.361073
1.640	1183785.178166
1.640	1183601.460295
1.641	1180811.235544
1.642	1179293.123721
1.643	1179140.484306
1.643	1178595.992568
1.645	1178595.992568
1.714	1178473.686547
2.071	1177096.534734
2.282	1176854.812862
2.283	1176325.524949
2.286	1176211.021163
3.883	1176151.217997
4.909	1176151.217997
10.445	1176151.217997
