0.099	1329052.893940
0.102	1321894.090548
0.103	1321782.055637
0.105	1320570.715667
0.106	1318425.743982
0.123	1318030.692257
0.124	1315885.720572
0.127	1315885.720572
0.137	1315614.321539
0.137	1314227.766764
0.138	1313106.753768
0.138	1310961.782083
0.139	1305755.181514
0.139	1305572.361315
0.139	1305467.915827
0.139	1304963.423675
0.139	1301861.040273
0.140	1289490.205826
0.141	1288822.148848
0.141	1288736.949981
0.142	1288438.142627
0.142	1288368.614040
0.144	1288368.614040
0.148	1288349.297800
0.148	1288191.305579
0.194	1287435.879868
0.195	1286974.657011
0.197	1286909.310333
0.198	1286283.255782
0.208	1286260.975998
0.209	1286099.052419
0.209	1285636.990969
0.210	1285636.990969
0.211	1280813.562073
0.211	1280762.515796
0.212	1275347.906709
0.212	1273477.310610
0.212	1273320.668534
0.213	1264635.904184
0.213	1264480.819540
0.213	1264400.535500
0.214	1263918.447850
0.224	1263354.832771
0.225	1263303.786495
0.226	1263048.364605
0.260	1262796.438757
0.310	1256403.982651
0.311	1254168.438257
0.312	1251291.965617
0.312	1249698.865312
0.313	1249698.865312
0.314	1247272.125724
0.316	1246166.129559
0.322	1245335.671914
0.345	1239100.349623
0.347	1236965.493638
0.347	1231827.051000
0.347	1227876.230204
0.347	1220769.813253
0.348	1217390.495782
0.352	1216791.043567
0.434	1214096.638621
0.556	1208672.436639
0.558	1208668.347183
0.559	1208510.874130
0.590	1203724.327205
0.590	1201297.587618
0.590	1201049.002736
0.591	1200571.629280
0.591	1198896.341645
0.592	1195938.924442
0.593	1195873.577764
0.593	1190980.251319
0.594	1189820.157539
0.744	1189775.758938
0.746	1189599.404504
1.148	1189029.425211
1.149	1188220.023314
1.240	1188220.023314
1.417	1180987.481608
1.418	1179021.978848
1.798	1179021.793896
1.918	1179021.793896
1.948	1178626.167891
1.949	1178626.167891
1.950	1178151.710651
1.951	1178151.710651
2.054	1177096.534734
2.056	1177096.534734
2.404	1177096.534734
4.995	1176594.032638
4.999	1176357.692223
5.000	1176151.217997
5.012	1176151.217997
6.491	1176151.217997
