2.452	694724.937717
2.501	694213.673045
3.497	693994.637959
3.508	693992.660434
3.578	693970.821971
3.592	693925.877079
4.503	693403.719253
4.507	693227.522171
4.520	692155.782021
4.522	691698.284895
4.549	691489.452654
4.554	691489.452654
4.577	691037.813929
4.595	691035.315061
4.777	690551.395042
4.781	690388.897436
4.781	690371.326497
4.796	690254.652372
4.807	690197.353306
4.843	690140.940229
4.853	689876.448063
8.612	689601.050148
10.713	689128.518657
10.725	689071.219592
10.734	688678.051552
10.773	688418.273364
11.010	687555.758104
11.353	687386.577464
11.362	687011.992315
11.364	687011.992315
11.407	685876.328615
12.860	684440.808740
13.975	684169.127908
14.006	684105.948569
14.037	683621.981508
14.041	683621.981508
14.993	683475.582172
15.032	683475.582172
15.383	682838.734947
15.384	682820.483521
15.398	682544.497493
15.404	682284.719305
15.430	681161.322620
15.703	680496.448854
15.738	679796.827005
15.752	679219.815470
15.764	679184.145068
15.771	678906.228998
15.779	678607.305576
15.782	678607.305576
15.802	678221.581484
15.823	678075.272899
15.832	677405.483362
21.714	676528.310054
22.211	676094.235848
22.232	675537.704269
22.237	674240.157358
22.247	674133.279013
33.616	674114.349215
35.449	673183.894795
36.842	673072.637338
36.860	670955.440423
36.861	670872.010533
36.873	670687.215720
41.320	669679.044634
41.327	669676.545766
41.363	669676.545766
47.468	669641.527897
49.009	668952.929100
49.012	668815.973720
49.018	668663.379952
49.019	668381.604414
49.098	667897.637354
62.079	667302.865500
68.166	667280.593914
71.308	667245.970917
87.307	666995.031563
89.574	666522.591823
89.608	666442.980244
89.609	666147.491293
89.637	665779.780899
89.637	665290.093710
89.640	665219.336842
89.656	664272.379191
89.701	663288.784948
94.716	663227.909313
94.982	663227.909313
144.415	662969.727089
166.335	662083.591701
166.361	662017.841488
171.584	662017.841488
172.446	661996.488883
192.543	661811.893661
196.514	661634.479765
273.429	661394.067143
287.711	661182.594281
319.860	661012.872290
332.868	660915.988491
332.881	660656.210304
356.333	660620.611327
356.341	660620.611327
374.233	660369.626312
376.461	659892.305814
376.470	659775.743239
406.823	659275.232211
406.827	659152.773451
416.397	659140.027169
556.057	658837.370116
589.274	658531.414095
