0.571	691649.953083
0.770	686720.508060
1.207	685987.747802
1.219	685869.458872
1.268	685680.537085
1.277	685644.199897
1.281	685496.196405
1.311	684883.102222
1.344	684883.102222
2.005	684439.373565
2.014	684439.373565
2.031	683986.205204
2.131	683666.586231
2.136	683556.175408
2.139	683463.543685
3.089	683378.831747
3.092	683004.008445
3.095	682938.258233
3.098	682871.117946
3.103	682627.799833
3.106	682481.491248
3.111	681673.289637
3.223	681278.599192
3.229	680680.065261
3.238	677736.110186
3.246	677492.502548
3.256	677375.939973
3.449	676931.528636
3.452	676709.374413
3.455	675513.813108
3.462	675488.037136
3.629	673856.471598
3.640	673478.264245
3.642	673420.003778
4.927	673092.638081
4.945	672098.704991
4.954	671705.536951
8.048	671537.781745
8.054	671008.509431
8.126	671008.509431
9.812	670956.957743
9.815	670938.546630
9.840	670684.867740
9.847	670624.191578
9.871	670624.191578
16.328	670554.911299
17.115	668990.097276
18.385	668984.010552
19.364	668864.951398
19.383	668589.154939
19.400	668589.154939
20.032	667179.564149
20.034	666225.874315
20.036	666150.519312
20.038	665381.486308
20.039	664322.081444
20.043	663549.131866
20.045	662717.693424
20.066	662418.770003
20.072	661452.127143
26.461	661391.890599
27.703	661241.244896
27.712	660431.715469
27.722	660117.485381
30.968	659941.639747
30.969	659941.639747
30.983	659753.432069
31.001	659549.130238
80.937	659549.130238
80.953	659549.130238
82.360	659494.125397
88.235	659369.631825
88.271	659369.631825
90.440	659369.631825
98.052	658998.588650
98.298	658832.519884
98.302	658832.519884
130.498	658832.519884
136.077	658687.942526
136.104	658666.104062
137.594	658466.920459
137.601	658466.920459
147.122	658466.920459
151.710	658461.264618
153.210	658447.488223
153.228	658385.868263
185.448	657479.287061
185.465	657479.287061
194.146	657479.287061
221.593	657447.065747
277.514	657087.746023
287.856	657087.746023
