0.837	687060.524527
0.844	686534.039194
0.849	686534.039194
0.888	685777.260822
0.889	685502.136167
0.902	685252.728993
0.905	685061.188231
1.043	684353.070261
1.698	684208.945831
1.703	684056.352063
1.714	678472.682757
1.721	678472.682757
1.740	677988.715697
1.758	676539.708247
1.763	676371.294557
1.776	676212.923320
1.798	676167.978429
1.897	675259.798633
1.899	674826.019985
1.902	674168.147949
1.904	673914.469059
1.907	673302.849828
1.909	673242.173666
1.913	672197.277292
1.921	672068.253836
1.953	672050.002410
3.100	671957.606155
5.636	671875.435962
9.779	671356.523060
10.781	671278.010038
10.782	670833.824087
10.791	670557.838058
10.792	670395.340453
10.809	670135.562266
11.422	667823.708095
11.428	667445.500742
11.429	667087.887266
11.453	667024.758588
11.453	666601.126063
20.061	666252.030087
21.050	666170.451143
21.059	665894.465114
21.076	665634.686927
22.404	665605.378518
26.530	665474.422298
26.539	664947.936964
26.549	664882.186752
26.549	664882.186752
30.287	664534.501817
43.989	664425.452259
44.687	664236.437708
45.941	664160.177905
45.973	664160.177905
58.020	664160.177905
62.937	664155.999042
62.943	663614.140166
66.519	663579.708650
66.527	663579.708650
66.532	663547.237128
89.113	663343.701975
89.135	663343.701975
90.118	663343.701975
91.183	663308.701420
91.188	663276.229897
91.466	663170.136749
91.479	663170.136749
99.663	663012.335618
99.689	662979.864096
131.630	662906.644567
132.106	662264.276566
133.339	662264.276566
154.504	662094.554575
154.515	662094.554575
156.304	662094.554575
209.388	662094.554575
