0.057	1297150.789510
0.060	1296818.485245
0.061	1295230.752021
0.061	1283852.653647
0.062	1282061.087488
0.064	1277822.504915
0.065	1275957.599009
0.067	1275957.599009
0.152	1271217.358588
0.156	1271217.358588
0.215	1251616.383914
0.215	1249322.741303
0.217	1248723.289088
0.219	1248392.543121
0.220	1247796.937229
0.221	1247796.937229
0.221	1247669.847001
0.222	1247188.686417
0.222	1244638.769213
0.226	1243267.103678
0.324	1241484.926374
0.325	1239339.954689
0.326	1238576.894176
0.326	1224542.406314
0.328	1220135.129709
0.329	1220084.083433
0.330	1219828.661544
0.331	1219285.846127
0.332	1219223.663220
0.332	1218332.293602
0.333	1216477.824493
0.334	1216044.992177
0.335	1215823.429203
0.337	1215622.166694
0.338	1215507.662908
0.365	1215507.662908
0.806	1215447.859742
0.833	1215447.859742
2.177	1215325.553720
2.191	1204976.969145
2.192	1204881.060284
2.192	1204406.603044
2.193	1203599.692835
2.195	1202346.808881
2.312	1202346.808881
2.550	1202346.808881
2.603	1201259.283345
2.603	1178532.268476
2.604	1178355.914042
2.607	1178355.914042
2.633	1177584.959682
2.664	1176211.021163
2.666	1176211.021163
3.609	1176151.217997
3.671	1176151.217997
